Station ID,Message,,,
010353750,No data available,,,
02103500,No data available,,,
05582500,No data available,,,
011162620,No data available,,,
011456000,No data available,,,
05586000,No data available,,,
011452500,No data available,,,
03232470,No data available,,,
050063440,No data available,,,
05083600,No data available,,,
011360500,No data available,,,
09153290,No data available,,,
03335690,No data available,,,
02313230,No data available,,,
016303000,No data available,,,
03306500,No data available,,,
02160500,No data available,,,
03457500,No data available,,,
05536270,No data available,,,
013334700,No data available,,,
011181008,No data available,,,
012479000,No data available,,,
050047535,No data available,,,
011023330,No data available,,,
012035002,No data available,,,
014050500,No data available,,,
012323800,No data available,,,
011481200,No data available,,,
014054000,No data available,,,
02326512,No data available,,,
01155000,No data available,,,
011299600,No data available,,,
05498000,No data available,,,
014138870,No data available,,,
010257720,No data available,,,
013037500,No data available,,,
012500500,No data available,,,
06667500,No data available,,,
014362250,No data available,,,
07354000,No data available,,,
08236000,No data available,,,
050144000,No data available,,,
08081000,No data available,,,
011473900,No data available,,,
011246500,No data available,,,
011517500,No data available,,,
010293000,No data available,,,
014199704,No data available,,,
011242000,No data available,,,
010297500,No data available,,,
011417500,No data available,,,
06829500,No data available,,,
011342000,No data available,,,
011413000,No data available,,,
02146500,No data available,,,
06738000,No data available,,,
04206212,No data available,,,
050056400,No data available,,,
016325000,No data available,,,
03589250,No data available,,,
050014800,No data available,,,
011088000,No data available,,,
014172000,No data available,,,
01411300,No data available,,,
014076500,No data available,,,
013075910,No data available,,,
014208700,No data available,,,
02388000,No data available,,,
03359000,No data available,,,
08214500,No data available,,,
04161580,No data available,,,
013011500,No data available,,,
07372000,No data available,,,
08314500,No data available,,,
012434110,No data available,,,
011044350,No data available,,,
013015000,No data available,,,
011204900,No data available,,,
03508000,No data available,,,
013176000,No data available,,,
07211000,No data available,,,
02231268,No data available,,,
03089500,No data available,,,
012210000,No data available,,,
02091700,No data available,,,
08144600,No data available,,,
01100561,No data available,,,
05388500,No data available,,,
011162630,No data available,,,
010289500,No data available,,,
011022200,No data available,,,
011509500,No data available,,,
01641000,No data available,,,
011395200,No data available,,,
014011000,No data available,,,
011409500,No data available,,,
01096503,No data available,,,
06837500,No data available,,,
050100450,No data available,,,
02392500,No data available,,,
016246000,No data available,,,
09306007,No data available,,,
02396000,No data available,,,
016242500,No data available,,,
09068000,No data available,,,
03592300,No data available,,,
07368500,No data available,,,
08343100,No data available,,,
09312700,No data available,,,
0103366097,No data available,,,
014316700,No data available,,,
04197000,No data available,,,
011192500,No data available,,,
011325500,No data available,,,
011474500,No data available,,,
03342150,No data available,,,
010301600,No data available,,,
01460880,No data available,,,
010348200,No data available,,,
011299200,No data available,,,
011501000,No data available,,,
012413140,No data available,,,
011298650,No data available,,,
07319500,No data available,,,
06285400,No data available,,,
06804900,No data available,,,
012449500,No data available,,,
03332500,No data available,,,
014242580,No data available,,,
016080000,No data available,,,
012157250,No data available,,,
014060000,No data available,,,
011478500,No data available,,,
01165500,No data available,,,
011329500,No data available,,,
014064500,No data available,,,
06183750,No data available,,,
01065500,No data available,,,
08134250,No data available,,,
09406300,No data available,,,
07360000,No data available,,,
06653500,No data available,,,
012361000,No data available,,,
016283200,No data available,,,
02124742,No data available,,,
06879900,No data available,,,
09060500,No data available,,,
07260000,No data available,,,
04176605,No data available,,,
01096885,No data available,,,
014138900,No data available,,,
015896000,No data available,,,
013132520,No data available,,,
016229000,No data available,,,
01106500,No data available,,,
06825500,No data available,,,
06821000,No data available,,,
05129000,No data available,,,
014103000,No data available,,,
03500500,No data available,,,
09418300,No data available,,,
03207020,No data available,,,
06649000,No data available,,,
011308900,No data available,,,
013119000,No data available,,,
03355000,No data available,,,
016254000,No data available,,,
0402000000000000,No data available,,,
08218500,No data available,,,
011337500,No data available,,,
06858500,No data available,,,
011462000,No data available,,,
02205522,No data available,,,
011333000,No data available,,,
011180500,No data available,,,
04232000,No data available,,,
011237500,No data available,,,
01205700,No data available,,,
06154550,No data available,,,
011080500,No data available,,,
03280600,No data available,,,
08249000,No data available,,,
03304500,No data available,,,
013148500,No data available,,,
04087170,No data available,,,
09298000,No data available,,,
011441800,No data available,,,
09066400,No data available,,,
03300000,No data available,,,
01119384,No data available,,,
06349590,No data available,,,
02268903,No data available,,,
011362500,No data available,,,
011433500,No data available,,,
06809000,No data available,,,
01113695,No data available,,,
01470853,No data available,,,
08188800,No data available,,,
04084445,No data available,,,
01585400,No data available,,,
050046000,No data available,,,
012502500,No data available,,,
08334000,No data available,,,
09152000,No data available,,,
06661000,No data available,,,
02240902,No data available,,,
09052000,No data available,,,
06034500,No data available,,,
04096900,No data available,,,
013135500,No data available,,,
08230500,No data available,,,
01176780,No data available,,,
08086150,No data available,,,
01153500,No data available,,,
06811840,No data available,,,
014152500,No data available,,,
06306250,No data available,,,
013132535,No data available,,,
01665000,No data available,,,
011460400,No data available,,,
011182100,No data available,,,
011278000,No data available,,,
09512406,No data available,,,
011466065,No data available,,,
08025360,No data available,,,
014038530,No data available,,,
07312497,No data available,,,
012113349,No data available,,,
07335000,No data available,,,
012083000,No data available,,,
013056500,No data available,,,
07182000,No data available,,,
07086500,No data available,,,
012465000,No data available,,,
04204000,No data available,,,
05580500,No data available,,,
013159800,No data available,,,
014048000,No data available,,,
011454000,No data available,,,
014236200,No data available,,,
01049000,No data available,,,
014148000,No data available,,,
010299100,No data available,,,
011181390,No data available,,,
07348000,No data available,,,
016213000,No data available,,,
09512200,No data available,,,
03312000,No data available,,,
03212000,No data available,,,
050029000,No data available,,,
010287289,No data available,,,
011274000,No data available,,,
011521500,No data available,,,
011047300,No data available,,,
014211720,No data available,,,
040851385,No data available,,,
011425000,No data available,,,
01138000,No data available,,,
011374000,No data available,,,
01168151,No data available,,,
011370500,No data available,,,
015292700,No data available,,,
06291500,No data available,,,
03322100,No data available,,,
011463900,No data available,,,
07342465,No data available,,,
09040000,No data available,,,
012388700,No data available,,,
013023000,No data available,,,
012510500,No data available,,,
013027500,No data available,,,
08477000,No data available,,,
07340500,No data available,,,
06677500,No data available,,,
01045000,No data available,,,
010215700,No data available,,,
015019990,No data available,,,
0213903612,No data available,,,
014044000,No data available,,,
01145000,No data available,,,
011458000,No data available,,,
011309000,No data available,,,
014040500,No data available,,,
010311200,No data available,,,
011059300,No data available,,,
014123500,No data available,,,
014127000,No data available,,,
014023500,No data available,,,
01673500,No data available,,,
06805000,No data available,,,
01126000,No data available,,,
02314200,No data available,,,
08245000,No data available,,,
05344490,No data available,,,
02310700,No data available,,,
08241500,No data available,,,
06710000,No data available,,,
07142620,No data available,,,
08341500,No data available,,,
011213500,No data available,,,
014320700,No data available,,,
04212500,No data available,,,
05596000,No data available,,,
01558098,No data available,,,
011442500,No data available,,,
011317000,No data available,,,
03404820,No data available,,,
03327520,No data available,,,
08238000,No data available,,,
012125200,No data available,,,
013139500,No data available,,,
02197600,No data available,,,
08042700,No data available,,,
06307990,No data available,,,
03420000,No data available,,,
01646550,No data available,,,
09093700,No data available,,,
013039500,No data available,,,
04172500,No data available,,,
014189500,No data available,,,
014377100,No data available,,,
010315500,No data available,,,
011173500,No data available,,,
010245445,No data available,,,
010311000,No data available,,,
011177000,No data available,,,
02301800,No data available,,,
02373500,No data available,,,
07289500,No data available,,,
016010000,No data available,,,
010309101,No data available,,,
02277000,No data available,,,
01374918,No data available,,,
011239300,No data available,,,
01517000,No data available,,,
09235800,No data available,,,
014243500,No data available,,,
015296000,No data available,,,
013320000,No data available,,,
06092500,No data available,,,
09343000,No data available,,,
010249280,No data available,,,
016638500,No data available,,,
06474500,No data available,,,
06321000,No data available,,,
013220000,No data available,,,
011152900,No data available,,,
010270830,No data available,,,
03159246,No data available,,,
08275300,No data available,,,
02197400,No data available,,,
011336580,No data available,,,
010183900,No data available,,,
08046000,No data available,,,
09324500,No data available,,,
09197000,No data available,,,
012025000,No data available,,,
06346500,No data available,,,
03237255,No data available,,,
013247500,No data available,,,
04168000,No data available,,,
012069550,No data available,,,
014193000,No data available,,,
06183800,No data available,,,
011169000,No data available,,,
013342450,No data available,,,
011442700,No data available,,,
01109220,No data available,,,
04216200,No data available,,,
014093000,No data available,,,
02293190,No data available,,,
014220500,No data available,,,
05587480,No data available,,,
011162800,No data available,,,
03494000,No data available,,,
02488700,No data available,,,
012091200,No data available,,,
03208700,No data available,,,
016415600,No data available,,,
07159000,No data available,,,
010249900,No data available,,,
014359000,No data available,,,
05373000,No data available,,,
011014000,No data available,,,
02231280,No data available,,,
04111500,No data available,,,
01358000,No data available,,,
011114000,No data available,,,
01409000,No data available,,,
05522000,No data available,,,
04127918,No data available,,,
011110500,No data available,,,
05526500,No data available,,,
01329000,No data available,,,
011407300,No data available,,,
02269160,No data available,,,
05206500,No data available,,,
014328000,No data available,,,
010287300,No data available,,,
011065000,No data available,,,
011162753,No data available,,,
07380120,No data available,,,
09228500,No data available,,,
011118000,No data available,,,
01405000,No data available,,,
04019000,No data available,,,
015284000,No data available,,,
015300300,No data available,,,
06462000,No data available,,,
013342295,No data available,,,
012054000,No data available,,,
010245900,No data available,,,
013081500,No data available,,,
012050500,No data available,,,
013236500,No data available,,,
01467861,No data available,,,
07055000,No data available,,,
01473800,No data available,,,
010308800,No data available,,,
013336500,No data available,,,
013185000,No data available,,,
08037000,No data available,,,
03611850,No data available,,,
06354500,No data available,,,
013251000,No data available,,,
012413355,No data available,,,
07281000,No data available,,,
013351000,No data available,,,
08050500,No data available,,,
03436700,No data available,,,
01180000,No data available,,,
010319500,No data available,,,
014232500,No data available,,,
011208730,No data available,,,
01484085,No data available,,,
01184500,No data available,,,
015050000,No data available,,,
011136100,No data available,,,
012039005,No data available,,,
01084500,No data available,,,
010265150,No data available,,,
013052200,No data available,,,
050021700,No data available,,,
06606700,No data available,,,
02135300,No data available,,,
011465750,No data available,,,
09078600,No data available,,,
016587000,No data available,,,
02457000,No data available,,,
015294005,No data available,,,
011102500,No data available,,,
011460600,No data available,,,
015129500,No data available,,,
014306100,No data available,,,
011231600,No data available,,,
07364700,No data available,,,
03131500,No data available,,,
012365700,No data available,,,
05420560,No data available,,,
03386500,No data available,,,
05083000,No data available,,,
011157500,No data available,,,
010335000,No data available,,,
01467492,No data available,,,
011153000,No data available,,,
011057500,No data available,,,
014164700,No data available,,,
013200500,No data available,,,
011313477,No data available,,,
016618000,No data available,,,
07163000,No data available,,,
06454000,No data available,,,
016049000,No data available,,,
012508990,No data available,,,
011401200,No data available,,,
010348000,No data available,,,
01537500,No data available,,,
02087570,No data available,,,
014150300,No data available,,,
02148315,No data available,,,
014200000,No data available,,,
01301000,No data available,,,
01450000,No data available,,,
011180700,No data available,,,
010349849,No data available,,,
011237700,No data available,,,
01554500,No data available,,,
01598650,No data available,,,
011427760,No data available,,,
09304000,No data available,,,
03062400,No data available,,,
06433500,No data available,,,
07104500,No data available,,,
011176900,No data available,,,
04100222,No data available,,,
09204000,No data available,,,
02349500,No data available,,,
05506000,No data available,,,
011383500,No data available,,,
04035500,No data available,,,
010352500,No data available,,,
011134500,No data available,,,
010256000,No data available,,,
011283500,No data available,,,
04074548,No data available,,,
04135500,No data available,,,
08180720,No data available,,,
02087000,No data available,,,
02234500,No data available,,,
02246828,No data available,,,
012035400,No data available,,,
03049646,No data available,,,
013297330,No data available,,,
03156000,No data available,,,
02334500,No data available,,,
06788500,No data available,,,
016211600,No data available,,,
09208000,No data available,,,
010322150,No data available,,,
011526250,No data available,,,
03290000,No data available,,,
011041000,No data available,,,
011276600,No data available,,,
04140000,No data available,,,
01595200,No data available,,,
05473500,No data available,,,
014308500,No data available,,,
011141000,No data available,,,
06899000,No data available,,,
08017500,No data available,,,
09271500,No data available,,,
012492500,No data available,,,
09275000,No data available,,,
012070000,No data available,,,
013212500,No data available,,,
06442500,No data available,,,
011246700,No data available,,,
012448998,No data available,,,
04139500,No data available,,,
014375500,No data available,,,
06897950,No data available,,,
04039500,No data available,,,
010313400,No data available,,,
011138500,No data available,,,
011063510,No data available,,,
014121300,No data available,,,
014316500,No data available,,,
01542000,No data available,,,
010239000,No data available,,,
014312000,No data available,,,
014216500,No data available,,,
012483800,No data available,,,
014212000,No data available,,,
013055340,No data available,,,
06792000,No data available,,,
09216000,No data available,,,
012117500,No data available,,,
011129800,No data available,,,
09212500,No data available,,,
012113000,No data available,,,
02244420,No data available,,,
06692000,No data available,,,
013275000,No data available,,,
011211300,No data available,,,
05341500,No data available,,,
04123000,No data available,,,
015109000,No data available,,,
011126500,No data available,,,
010340500,No data available,,,
011358700,No data available,,,
011391500,No data available,,,
012488000,No data available,,,
014219800,No data available,,,
02322000,No data available,,,
07311200,No data available,,,
050085100,No data available,,,
016614000,No data available,,,
012388200,No data available,,,
06026000,No data available,,,
013127000,No data available,,,
02112120,No data available,,,
012414500,No data available,,,
09442692,No data available,,,
01041000,No data available,,,
014140000,No data available,,,
06862000,No data available,,,
015226000,No data available,,,
054310157,No data available,,,
010311700,No data available,,,
011173200,No data available,,,
011458500,No data available,,,
09039000,No data available,,,
09243700,No data available,,,
03547000,No data available,,,
011206800,No data available,,,
011046250,No data available,,,
07339500,No data available,,,
013310199,No data available,,,
011274500,No data available,,,
011525500,No data available,,,
011421000,No data available,,,
01669500,No data available,,,
013068501,No data available,,,
011293600,No data available,,,
04029990,No data available,,,
06878500,No data available,,,
04216500,No data available,,,
011446500,No data available,,,
04212000,No data available,,,
01103025,No data available,,,
02117500,No data available,,,
02197300,No data available,,,
012025700,No data available,,,
01126500,No data available,,,
06284800,No data available,,,
06893562,No data available,,,
06710500,No data available,,,
06714000,No data available,,,
03459000,No data available,,,
012095000,No data available,,,
06610500,No data available,,,
05431032,No data available,,,
012091500,No data available,,,
03208000,No data available,,,
0403000000000000,No data available,,,
03559000,No data available,,,
07323000,No data available,,,
07356500,No data available,,,
06661500,No data available,,,
05404116,No data available,,,
03428000,No data available,,,
011051499,No data available,,,
012353000,No data available,,,
014056500,No data available,,,
012413125,No data available,,,
014052000,No data available,,,
014156500,No data available,,,
014152000,No data available,,,
010287400,No data available,,,
02293055,No data available,,,
02066500,No data available,,,
09398500,No data available,,,
03204000,No data available,,,
09066100,No data available,,,
08284200,No data available,,,
05595800,No data available,,,
011151300,No data available,,,
015518000,No data available,,,
011266500,No data available,,,
011087020,No data available,,,
07359800,No data available,,,
04204500,No data available,,,
010219200,No data available,,,
05480000,No data available,,,
013298500,No data available,,,
04213040,No data available,,,
06299500,No data available,,,
011073360,No data available,,,
02101000,No data available,,,
01661000,No data available,,,
011429500,No data available,,,
01030000,No data available,,,
07360501,No data available,,,
011516900,No data available,,,
06329200,No data available,,,
012087000,No data available,,,
09386500,No data available,,,
03348020,No data available,,,
06706000,No data available,,,
012330000,No data available,,,
07086000,No data available,,,
013152500,No data available,,,
012465500,No data available,,,
011153700,No data available,,,
011435100,No data available,,,
015202000,No data available,,,
06846000,No data available,,,
01483000,No data available,,,
01161500,No data available,,,
06842500,No data available,,,
015302000,No data available,,,
01587500,No data available,,,
01065000,No data available,,,
01583000,No data available,,,
06657500,No data available,,,
012365000,No data available,,,
011042631,No data available,,,
09064500,No data available,,,
013330300,No data available,,,
011350500,No data available,,,
015085100,No data available,,,
011401500,No data available,,,
06109800,No data available,,,
05384000,No data available,,,
05482170,No data available,,,
09363200,No data available,,,
03085000,No data available,,,
03433637,No data available,,,
03336500,No data available,,,
08318000,No data available,,,
06649500,No data available,,,
016405500,No data available,,,
07156220,No data available,,,
03255500,No data available,,,
03251000,No data available,,,
09280400,No data available,,,
012148300,No data available,,,
012201960,No data available,,,
012181100,No data available,,,
016501000,No data available,,,
011101250,No data available,,,
06863900,No data available,,,
015238820,No data available,,,
011333500,No data available,,,
011462500,No data available,,,
04081000,No data available,,,
03049807,No data available,,,
011237000,No data available,,,
011084500,No data available,,,
012413130,No data available,,,
013060000,No data available,,,
012457000,No data available,,,
09230300,No data available,,,
01653500,No data available,,,
011516530,No data available,,,
01657000,No data available,,,
011162720,No data available,,,
01106000,No data available,,,
06825000,No data available,,,
015261000,No data available,,,
050061800,No data available,,,
014107000,No data available,,,
06646800,No data available,,,
09415250,No data available,,,
06473750,No data available,,,
01077000,No data available,,,
011088500,No data available,,,
05058500,No data available,,,
015294300,No data available,,,
010194200,No data available,,,
06854000,No data available,,,
012422500,No data available,,,
012052210,No data available,,,
07272500,No data available,,,
01494150,No data available,,,
07372500,No data available,,,
06110000,No data available,,,
013011000,No data available,,,
02197315,No data available,,,
011517000,No data available,,,
010293500,No data available,,,
010397000,No data available,,,
010393500,No data available,,,
011417000,No data available,,,
04247000,No data available,,,
013168500,No data available,,,
03324500,No data available,,,
012343400,No data available,,,
011046090,No data available,,,
016570000,No data available,,,
013349210,No data available,,,
012039300,No data available,,,
013068500,No data available,,,
03224500,No data available,,,
011295270,No data available,,,
02125000,No data available,,,
03343000,No data available,,,
09025400,No data available,,,
015564900,No data available,,,
03347500,No data available,,,
016720300,No data available,,,
011181040,No data available,,,
050145395,No data available,,,
03249505,No data available,,,
011096500,No data available,,,
011221500,No data available,,,
02169550,No data available,,,
011470500,No data available,,,
011465680,No data available,,,
02191200,No data available,,,
03189000,No data available,,,
07026300,No data available,,,
09011000,No data available,,,
01484800,No data available,,,
014140001,No data available,,,
012210500,No data available,,,
011258000,No data available,,,
010289000,No data available,,,
015056210,No data available,,,
011409000,No data available,,,
014015000,No data available,,,
01641500,No data available,,,
09275500,No data available,,,
011119780,No data available,,,
013316500,No data available,,,
02238000,No data available,,,
06313000,No data available,,,
06442000,No data available,,,
013216500,No data available,,,
04139000,No data available,,,
01396091,No data available,,,
01379530,No data available,,,
014371500,No data available,,,
05455010,No data available,,,
06265800,No data available,,,
08012150,No data available,,,
014206950,No data available,,,
03123000,No data available,,,
09510100,No data available,,,
06818750,No data available,,,
02341500,No data available,,,
06883570,No data available,,,
01109090,No data available,,,
011152540,No data available,,,
010255800,No data available,,,
02059485,No data available,,,
09308500,No data available,,,
014308000,No data available,,,
04144000,No data available,,,
04140500,No data available,,,
014208000,No data available,,,
01309000,No data available,,,
011145000,No data available,,,
010194000,No data available,,,
010327500,No data available,,,
011141500,No data available,,,
011022500,No data available,,,
05414500,No data available,,,
011026000,No data available,,,
05494300,No data available,,,
04127000,No data available,,,
01645200,No data available,,,
010344500,No data available,,,
011391000,No data available,,,
013302005,No data available,,,
011126000,No data available,,,
013308500,No data available,,,
012202310,No data available,,,
011401112,No data available,,,
012127100,No data available,,,
012488500,No data available,,,
07122400,No data available,,,
06309500,No data available,,,
0208650112,No data available,,,
010348460,No data available,,,
011073001,No data available,,,
012210700,No data available,,,
014312500,No data available,,,
05469500,No data available,,,
014316000,No data available,,,
011221700,No data available,,,
014216000,No data available,,,
06274500,No data available,,,
012369200,No data available,,,
06270000,No data available,,,
012117000,No data available,,,
012013500,No data available,,,
02304510,No data available,,,
09443000,No data available,,,
06696000,No data available,,,
012017000,No data available,,,
08105000,No data available,,,
06454500,No data available,,,
06305500,No data available,,,
02099500,No data available,,,
013200000,No data available,,,
07167000,No data available,,,
04074538,No data available,,,
05527900,No data available,,,
012484500,No data available,,,
011405200,No data available,,,
03322985,No data available,,,
012350250,No data available,,,
01437000,No data available,,,
011399500,No data available,,,
04108801,No data available,,,
01537000,No data available,,,
03146277,No data available,,,
050131990,No data available,,,
02169630,No data available,,,
03302300,No data available,,,
04240180,No data available,,,
04100252,No data available,,,
013335050,No data available,,,
011153500,No data available,,,
011364300,No data available,,,
02244040,No data available,,,
05561000,No data available,,,
01630700,No data available,,,
015302200,No data available,,,
011057000,No data available,,,
04035000,No data available,,,
011134000,No data available,,,
010403000,No data available,,,
014087400,No data available,,,
012143900,No data available,,,
05506500,No data available,,,
04031500,No data available,,,
011130500,No data available,,,
010321950,No data available,,,
010356500,No data available,,,
01529000,No data available,,,
06470878,No data available,,,
011109395,No data available,,,
06925200,No data available,,,
010256500,No data available,,,
04131500,No data available,,,
07134100,No data available,,,
02234000,No data available,,,
011042800,No data available,,,
02230500,No data available,,,
09279500,No data available,,,
015515080,No data available,,,
07287400,No data available,,,
02187500,No data available,,,
07232250,No data available,,,
011466200,No data available,,,
013018350,No data available,,,
013055250,No data available,,,
015484000,No data available,,,
06684000,No data available,,,
06437500,No data available,,,
06600300,No data available,,,
012105000,No data available,,,
02349000,No data available,,,
07077950,No data available,,,
012101500,No data available,,,
016501200,No data available,,,
01096835,No data available,,,
01573482,No data available,,,
03085956,No data available,,,
06889100,No data available,,,
011118500,No data available,,,
01405500,No data available,,,
011433200,No data available,,,
014400000,No data available,,,
01585300,No data available,,,
01572950,No data available,,,
01505500,No data available,,,
012099200,No data available,,,
09355000,No data available,,,
06462500,No data available,,,
02218500,No data available,,,
04043140,No data available,,,
03518300,No data available,,,
04071858,No data available,,,
013181000,No data available,,,
013332500,No data available,,,
014034608,No data available,,,
011161000,No data available,,,
01329500,No data available,,,
06870200,No data available,,,
01478500,No data available,,,
09328000,No data available,,,
013286700,No data available,,,
02430000,No data available,,,
016757000,No data available,,,
011117800,No data available,,,
01673638,No data available,,,
01569800,No data available,,,
06260400,No data available,,,
06893400,No data available,,,
011102000,No data available,,,
010260500,No data available,,,
014306400,No data available,,,
012323240,No data available,,,
011086300,No data available,,,
010264000,No data available,,,
07139800,No data available,,,
09185500,No data available,,,
013251500,No data available,,,
013297355,No data available,,,
012137500,No data available,,,
09236000,No data available,,,
07285000,No data available,,,
01111225,No data available,,,
012133000,No data available,,,
011109800,No data available,,,
016294900,No data available,,,
010350400,No data available,,,
014185000,No data available,,,
011120510,No data available,,,
06637750,No data available,,,
014181500,No data available,,,
014332000,No data available,,,
05449000,No data available,,,
010219000,No data available,,,
01636210,No data available,,,
014343000,No data available,,,
014139700,No data available,,,
01171300,No data available,,,
015292000,No data available,,,
014247500,No data available,,,
012179900,No data available,,,
012374250,No data available,,,
014243000,No data available,,,
07047500,No data available,,,
06092000,No data available,,,
012142000,No data available,,,
015861000,No data available,,,
06321500,No data available,,,
06893560,No data available,,,
06474000,No data available,,,
010336626,No data available,,,
014189000,No data available,,,
011077500,No data available,,,
01088000,No data available,,,
05123600,No data available,,,
011073000,No data available,,,
02124692,No data available,,,
06890900,No data available,,,
09089500,No data available,,,
02422000,No data available,,,
011148900,No data available,,,
011414250,No data available,,,
08058500,No data available,,,
09189500,No data available,,,
09144200,No data available,,,
02273000,No data available,,,
014211550,No data available,,,
011421770,No data available,,,
01306440,No data available,,,
06920580,No data available,,,
03072500,No data available,,,
02214500,No data available,,,
010276000,No data available,,,
011271320,No data available,,,
011476600,No data available,,,
011114500,No data available,,,
01409500,No data available,,,
010348850,No data available,,,
04015500,No data available,,,
08183890,No data available,,,
09220500,No data available,,,
09093000,No data available,,,
012396000,No data available,,,
09097500,No data available,,,
08275600,No data available,,,
09193000,No data available,,,
07124500,No data available,,,
02269500,No data available,,,
014197000,No data available,,,
014324500,No data available,,,
011069500,No data available,,,
011293372,No data available,,,
011169500,No data available,,,
02236000,No data available,,,
010287770,No data available,,,
01101344,No data available,,,
016604500,No data available,,,
016700000,No data available,,,
03154500,No data available,,,
02411800,No data available,,,
010350000,No data available,,,
011132500,No data available,,,
01374987,No data available,,,
011281000,No data available,,,
04133500,No data available,,,
013261000,No data available,,,
013265500,No data available,,,
06260000,No data available,,,
09202000,No data available,,,
02341505,No data available,,,
01456000,No data available,,,
01307000,No data available,,,
011046530,No data available,,,
03292460,No data available,,,
010329500,No data available,,,
011278300,No data available,,,
09339900,No data available,,,
011451720,No data available,,,
04073468,No data available,,,
014361500,No data available,,,
01467752,No data available,,,
04129000,No data available,,,
012060500,No data available,,,
01635090,No data available,,,
013202000,No data available,,,
09365500,No data available,,,
013306500,No data available,,,
07028100,No data available,,,
02328000,No data available,,,
06799450,No data available,,,
010337500,No data available,,,
09304115,No data available,,,
010333000,No data available,,,
01319000,No data available,,,
011051500,No data available,,,
04150500,No data available,,,
01548000,No data available,,,
014318000,No data available,,,
0728875070,No data available,,,
012099600,No data available,,,
010260470,No data available,,,
011480390,No data available,,,
07141175,No data available,,,
010245800,No data available,,,
06798000,No data available,,,
08200700,No data available,,,
02400500,No data available,,,
03349700,No data available,,,
07018000,No data available,,,
012119000,No data available,,,
02404000,No data available,,,
014240525,No data available,,,
016521300,No data available,,,
01475550,No data available,,,
02224000,No data available,,,
010242000,No data available,,,
05527905,No data available,,,
02293090,No data available,,,
011120500,No data available,,,
01372058,No data available,,,
015238600,No data available,,,
01368000,No data available,,,
010342000,No data available,,,
014013700,No data available,,,
012433542,No data available,,,
09214500,No data available,,,
012115000,No data available,,,
012011500,No data available,,,
03288000,No data available,,,
09310000,No data available,,,
06427500,No data available,,,
011525670,No data available,,,
012091300,No data available,,,
013273000,No data available,,,
07114000,No data available,,,
06418900,No data available,,,
011090200,No data available,,,
05089000,No data available,,,
013046995,No data available,,,
04103010,No data available,,,
012323250,No data available,,,
015072000,No data available,,,
04058000,No data available,,,
011159000,No data available,,,
01527000,No data available,,,
050055750,No data available,,,
010258500,No data available,,,
0103087891,No data available,,,
010311100,No data available,,,
011389500,No data available,,,
010358500,No data available,,,
08095600,No data available,,,
012388400,No data available,,,
08015000,No data available,,,
07073500,No data available,,,
07177000,No data available,,,
06315500,No data available,,,
011047000,No data available,,,
09346050,No data available,,,
05571000,No data available,,,
010321000,No data available,,,
06659502,No data available,,,
073274406,No data available,,,
011147000,No data available,,,
04042500,No data available,,,
010325500,No data available,,,
011143500,No data available,,,
02323592,No data available,,,
012323720,No data available,,,
022929176,No data available,,,
06268500,No data available,,,
012338300,No data available,,,
09512100,No data available,,,
05422470,No data available,,,
050064200,No data available,,,
02322698,No data available,,,
05424000,No data available,,,
011012000,No data available,,,
05524000,No data available,,,
06239000,No data available,,,
016071500,No data available,,,
08139500,No data available,,,
050031200,No data available,,,
013238000,No data available,,,
05459000,No data available,,,
015237730,No data available,,,
011404330,No data available,,,
012026150,No data available,,,
010321940,No data available,,,
01190500,No data available,,,
010309000,No data available,,,
05559000,No data available,,,
011391400,No data available,,,
014091500,No data available,,,
014226500,No data available,,,
02234010,No data available,,,
013345000,No data available,,,
03373700,No data available,,,
016759000,No data available,,,
012394000,No data available,,,
03189600,No data available,,,
09226000,No data available,,,
016108000,No data available,,,
06344000,No data available,,,
013245000,No data available,,,
07126500,No data available,,,
05340050,No data available,,,
012027500,No data available,,,
012144500,No data available,,,
09223385,No data available,,,
09245000,No data available,,,
03380475,No data available,,,
02388300,No data available,,,
011137900,No data available,,,
06323500,No data available,,,
0137499350,No data available,,,
014337800,No data available,,,
011523200,No data available,,,
011108500,No data available,,,
04044400,No data available,,,
015290000,No data available,,,
012209490,No data available,,,
07040450,No data available,,,
08082180,No data available,,,
011427700,No data available,,,
02424500,No data available,,,
010312150,No data available,,,
08093700,No data available,,,
010336780,No data available,,,
09338000,No data available,,,
012039500,No data available,,,
01568500,No data available,,,
013297350,No data available,,,
07287160,No data available,,,
06430900,No data available,,,
02319394,No data available,,,
010217000,No data available,,,
011413300,No data available,,,
01473120,No data available,,,
012366080,No data available,,,
04100295,No data available,,,
011493500,No data available,,,
011149400,No data available,,,
011337600,No data available,,,
011100000,No data available,,,
013018750,No data available,,,
02304500,No data available,,,
012148500,No data available,,,
011153470,No data available,,,
06098500,No data available,,,
07299570,No data available,,,
09513800,No data available,,,
012387450,No data available,,,
014187000,No data available,,,
014330000,No data available,,,
09460150,No data available,,,
02246900,No data available,,,
014046890,No data available,,,
09334000,No data available,,,
08365600,No data available,,,
09058610,No data available,,,
06352500,No data available,,,
012202300,No data available,,,
06356000,No data available,,,
09183000,No data available,,,
010257550,No data available,,,
012031000,No data available,,,
07144795,No data available,,,
02428500,No data available,,,
09279100,No data available,,,
016229300,No data available,,,
040851325,No data available,,,
06335000,No data available,,,
09353500,No data available,,,
07329700,No data available,,,
01105876,No data available,,,
01093800,No data available,,,
